_key,id,label,now_price,old_price,brand,currency,description,link
101380,101380,Điện thoại iPhone 12 Pro Max 128GB Xanh,31490000,33990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-xanh.html
101385,101385,Điện thoại iPhone 12 Pro Max 256GB Xám,33990000,37990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-xam.html
101390,101390,Điện thoại iPhone 12 Pro Max 256GB Bạc,33990000,37990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-bac.html
101395,101395,Điện thoại iPhone 12 Pro Max 256GB Vàng,33990000,37990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-vang.html
101425,101425,Điện thoại OPPO A12 3GB/32GB Bạc,2690000,2990000,OPPO,VND,"<p>Màn hình giọt nước rộng 6.2"" giảm ánh sáng xanh, bảo vệ mắt</p><p>Bộ vi xử lý MediaTek P35 8 nhân trải nghiệm tác vụ mượt mà</p><p>Bộ nhớ trong đến 32GB đủ lưu trữ những hình ảnh, video</p><p>Camera sau kép kết hợp AI cho bức ảnh sắc nét, chuyên nghiệp</p><p>Dung lượng pin 4230 mAh có thể chơi game, lướt web cả ngày</p><p>Âm thanh Dirac đem đến chất lượng âm thanh sống động</p><p>Bảo mật an toàn, mở khóa nhanh bằng vân tay và khuôn mặt</p>",https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-bac.html
101430,101430,Điện thoại OPPO A12 3GB/32GB Xanh Đam Mê,2690000,2990000,OPPO,VND,"<p>Màn hình giọt nước rộng 6.2"" giảm ánh sáng xanh, bảo vệ mắt</p><p>Bộ vi xử lý MediaTek P35 8 nhân trải nghiệm tác vụ mượt mà</p><p>Bộ nhớ trong đến 32GB đủ lưu trữ những hình ảnh, video</p><p>Camera sau kép kết hợp AI cho bức ảnh sắc nét, chuyên nghiệp</p><p>Dung lượng pin 4230 mAh có thể chơi game, lướt web cả ngày</p><p>Âm thanh Dirac đem đến chất lượng âm thanh sống động</p><p>Bảo mật an toàn, mở khóa nhanh bằng vân tay và khuôn mặt</p>",https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-xanh-dam-me.html
101434,101434,Điện thoại OPPO Reno4 Tím,7490000,8490000,OPPO,VND,<p>Điện thoại Oppo Reno4 được thiết kế với kiểu dáng hiện đại </p><p>Thiết kế camera selfie màu AI tự động điều chỉnh ánh sáng</p><p>Sở hữu bộ 4 camera sau cho chất lượng hình ảnh chuẩn</p><p>Bộ nhớ 128GB hỗ trợ thẻ nhớ lên đến 256GB vô cùng tiện lợi</p><p>Trang bị sạc nhanh VOOC 4.0 30W cùng dung lượng pin lớn</p><p>Kết nối Bluetooh 5.1 có tốc độ cao và Wifi đường truyền ổn định</p>,https://www.nguyenkim.com/dien-thoai-oppo-reno4-tim.html
101611,101611,Điện thoại iPhone SE 128 GB Trắng,10990000,14990000,Apple,VND,"<p>Thiết kế gọn nhẹ cao cấp với màn hình kích thước 4.7 inch</p><p>Công nghệ màn hình Retina HD hiển thị hình ảnh rõ nét</p><p>Chip A13 Bionic ưu việt cho cấu hình mạnh mẽ vượt trội</p><p>Camera sau 12MP cho chất lượng ảnh sắc nét vừa đủ</p><p>Hỗ trợ chuẩn Wi-Fi 6, Bluetooth 5.0, 4G LTE và 2 SIM</p><p><a href=""https://www.nguyenkim.com/nut-home-bien-mat-vay-cam-bien-van-tay-cua-iphone-tiep-theo-o-dau.html"" target=""_blank"" rel=""noopener noreferrer"">Cảm biến vân tay Touch ID</a> giúp mở khóa nhanh chóng</p><p>Pin bền bỉ, xem video liên tục 13 giờ, hỗ trợ sạc nhanh</p>",https://www.nguyenkim.com/dien-thoai-iphone-se-128-gb-trang.html
101621,101621,Điện thoại Xiaomi Redmi 9C 2GB/32GB Cam,2290000,2490000,Xiaomi,VND,"<p>Màn hình giọt nước, tối đa không gian trải nghiệm của người dùng</p><p>Màn hình IPS LCD, hiển thị hình ảnh sắc nét và chân thật </p><p>Bộ ba camera - đa tính năng, bắt trọn từng khoảnh khắc </p><p>Bộ vi xử lý MediaTek Helio G35 giúp chạy đa nhiệm mượt mà</p><p>Bộ nhớ trong 32GB, cho không gian lưu trữ thoải mái</p><p>Trang bị viên pin lên đến 5000 mAh, cho trải nghiệm lâu bền</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-2gb-32gb-cam.html
101626,101626,Điện thoại Xiaomi Redmi 9C 2GB/32GB Xám,2290000,2490000,Xiaomi,VND,"<p>Màn hình giọt nước, tối đa không gian trải nghiệm của người dùng</p><p>Màn hình IPS LCD, hiển thị hình ảnh sắc nét và chân thật </p><p>Bộ ba camera - đa tính năng, bắt trọn từng khoảnh khắc </p><p>Bộ vi xử lý MediaTek Helio G35 giúp chạy đa nhiệm mượt mà</p><p>Bộ nhớ trong 32GB, cho không gian lưu trữ thoải mái</p><p>Trang bị viên pin lên đến 5000 mAh, cho trải nghiệm lâu bền</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-2gb-32gb-xam.html
102001,102001,Điện thoại Samsung Galaxy A12 128GB Xanh,3990000,4290000,Samsung,VND,"<p>Màn hình 6.5'' HD+ mở rộng không gian trải nghiệm hình ảnh</p><p>Chip MediaTek Helio P35 8 nhân giúp đa nhiệm mượt mà ổn định</p><p>4 camera sau 48MP+5MP+2MP+2MP hỗ trợ chụp ảnh đa tính năng</p><p>Camera trước có độ phân giải 8MP chụp ảnh selfie đẹp tự nhiên</p><p>Dung lượng pin lớn 5000mAh thoải mái trải nghiệm cả ngày dài</p><p>Sạc nhanh siêu tốc 15W giúp nạp đầy năng lượng nhanh chóng</p><p>Thân máy hoàn thiện với những đường cong, dễ dàng cầm nắm</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a12-128gb-xanh.html
102011,102011,Điện thoại Samsung Galaxy A12 128GB Đen,3990000,4290000,Samsung,VND,"<p>Màn hình 6.5'' HD+ mở rộng không gian trải nghiệm hình ảnh</p><p>Chip MediaTek Helio P35 8 nhân giúp đa nhiệm mượt mà ổn định</p><p>4 camera sau 48MP+5MP+2MP+2MP hỗ trợ chụp ảnh đa tính năng</p><p>Camera trước có độ phân giải 8MP chụp ảnh selfie đẹp tự nhiên</p><p>Dung lượng pin lớn 5000mAh thoải mái trải nghiệm cả ngày dài</p><p>Sạc nhanh siêu tốc 15W giúp nạp đầy năng lượng nhanh chóng</p><p>Thân máy hoàn thiện với những đường cong, dễ dàng cầm nắm</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a12-128gb-den.html
102014,102014,Điện thoại Samsung Galaxy A12 128GB Trắng,3990000,4290000,Samsung,VND,"<p>Màn hình 6.5'' HD+ mở rộng không gian trải nghiệm hình ảnh</p><p>Chip MediaTek Helio P35 8 nhân giúp đa nhiệm mượt mà ổn định</p><p>4 camera sau 48MP+5MP+2MP+2MP hỗ trợ chụp ảnh đa tính năng</p><p>Camera trước có độ phân giải 8MP chụp ảnh selfie đẹp tự nhiên</p><p>Dung lượng pin lớn 5000mAh thoải mái trải nghiệm cả ngày dài</p><p>Sạc nhanh siêu tốc 15W giúp nạp đầy năng lượng nhanh chóng</p><p>Thân máy hoàn thiện với những đường cong, dễ dàng cầm nắm</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a12-128gb-trang.html
102019,102019,Điện thoại OPPO A15 Đen,3190000,3490000,OPPO,VND,"<p>Màn hình giọt nước 6.52'' HD+ mở rộng không gian trải nghiệm</p><p>Chip Helio P35 8 nhân cho khả năng đa nhiệm tốt, tác vụ mượt mà</p><p>Cụm 3 camera AI 13MP+2MP+2MP chụp ảnh rõ nét, sống động</p><p>Camera trước 8MP tích hợp làm đẹp AI cho ảnh selfie đẹp tự nhiên</p><p>Thoải mái trải nghiệm cả ngày dài với pin dung lượng 4230mAh</p><p>Cảm biến vân tay, nhận diện khuôn mặt AI giúp mở khóa nhanh</p><p>Thiết kế mỏng nhẹ, mặt lưng 3D cho cảm giác cầm nắm thoải mái</p>",https://www.nguyenkim.com/dien-thoai-oppo-a15-den.html
102024,102024,Điện thoại OPPO A15 Trắng,3190000,3490000,OPPO,VND,"<p>Màn hình giọt nước 6.52'' HD+ mở rộng không gian trải nghiệm</p><p>Chip Helio P35 8 nhân cho khả năng đa nhiệm tốt, tác vụ mượt mà</p><p>Cụm 3 camera AI 13MP+2MP+2MP chụp ảnh rõ nét, sống động</p><p>Camera trước 8MP tích hợp làm đẹp AI cho ảnh selfie đẹp tự nhiên</p><p>Thoải mái trải nghiệm cả ngày dài với pin dung lượng 4230mAh</p><p>Cảm biến vân tay, nhận diện khuôn mặt AI giúp mở khóa nhanh</p><p>Thiết kế mỏng nhẹ, mặt lưng 3D cho cảm giác cầm nắm thoải mái</p>",https://www.nguyenkim.com/dien-thoai-oppo-a15-trang.html
102029,102029,Điện thoại OPPO Reno5 Đen,8190000,8690000,OPPO,VND,"<p>Màn hình 6.43'' FHD+ cho trải nghiệm hình ảnh chân thực, rõ nét</p><p>Bộ xử lý Qualcomm Snapdragon 720G tác vụ mượt mà, ổn định</p><p>4 camera sau 64MP+8MP+2MP+2MP hỗ trợ chụp ảnh đa tính năng</p><p>Camera trước 44MP AI chụp ảnh selfie đẹp sắc nét, sống động</p><p>Thoải mái trải nghiệm cả ngày dài với dung lượng pin 4310mAh</p><p>Cảm biến vân tay giúp mở khóa nhanh chóng chỉ với một chạm</p>",https://www.nguyenkim.com/dien-thoai-oppo-reno5-den.html
102034,102034,Điện thoại OPPO Reno5 Bạc,8190000,8690000,OPPO,VND,"<p>Màn hình 6.43'' FHD+ cho trải nghiệm hình ảnh chân thực, rõ nét</p><p>Bộ xử lý Qualcomm Snapdragon 720G tác vụ mượt mà, ổn định</p><p>4 camera sau 64MP+8MP+2MP+2MP hỗ trợ chụp ảnh đa tính năng</p><p>Camera trước 44MP AI chụp ảnh selfie đẹp sắc nét, sống động</p><p>Thoải mái trải nghiệm cả ngày dài với dung lượng pin 4310mAh</p><p>Công nghệ sạc nhanh 50W nạp đầy pin 100% chỉ trong 48 phút</p><p>Cảm biến vân tay giúp mở khóa nhanh chóng chỉ với một chạm</p>",https://www.nguyenkim.com/dien-thoai-oppo-reno5-bac.html
102035,102035,Điện thoại Vivo Y51 8GB/128GB Xanh Dương,5490000,6290000,Vivo,VND,"<p>Màn hình lớn 6.58'' FHD+ cho trải nghiệm hình ảnh rõ nét, đã mắt</p><p>Dung lượng pin khủng 5000mAh thoải mái trải nghiệm cả ngày dài</p><p>Bộ vi xử lý SDM662, 8GB RAM đa nhiệm tốt, mượt mà mọi tác vụ</p><p>Cụm 3 camera sau 48MP+8MP+2MP chụp góc rộng, xóa phông,...</p><p>Camera trước có độ phân giải 16MP chụp ảnh selfie đẹp sắc nét</p><p>Mở khóa vân tay cạnh bên giúp mở khóa nhanh chỉ với một chạm</p>",https://www.nguyenkim.com/dien-thoai-vivo-y51-8gb-128gb-xanh-duong.html
102039,102039,Điện thoại Vivo Y51 8GB/128GB Tím Bạc,5490000,6290000,Vivo,VND,"<p>Màn hình lớn 6.58'' FHD+ cho trải nghiệm hình ảnh rõ nét, đã mắt</p><p>Dung lượng pin khủng 5000mAh thoải mái trải nghiệm cả ngày dài</p><p>Bộ vi xử lý SDM662, 8GB RAM đa nhiệm tốt, mượt mà mọi tác vụ</p><p>Cụm 3 camera sau 48MP+8MP+2MP chụp góc rộng, xóa phông,...</p><p>Camera trước có độ phân giải 16MP chụp ảnh selfie đẹp sắc nét</p><p>Mở khóa vân tay cạnh bên mở khóa nhanh chóng chỉ với một chạm</p>",https://www.nguyenkim.com/dien-thoai-vivo-y51-8gb-128gb-tim-bac.html
102336,102336,Điện thoại Samsung Galaxy S21 Plus 5G 8GB/128GB Đen,18990000,25990000,Samsung,VND,"<p>Màn hình 6.7 inch Full HD+ hiển thị hình ảnh sắc nét, màu sắc sống động</p><p>Bộ vi xử lý Exynos 2100 (5nm) cho tốc độ xử lý mạnh mẽ, nhanh chóng</p><p>Camera sau 12MP + 12MP + 64MP chụp chân dung, chụp đêm siêu nét</p><p>Camera trước 10MP lấy nét nhanh, chụp ảnh selfie rõ nét, đẹp tự nhiên</p><p>Camera quay video 8K chuyên nghiệp, quay phim siêu chống rung mượt mà</p><p>Cảm biến vân tay dưới màn hình mở khóa nhanh an toàn chỉ với một chạm</p><p>Dung lượng pin 4800mAh hỗ trợ sạc nhanh thoải mái sử dụng cả ngày</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-s21-plus-5g-8gb-128gb-den.html
102340,102340,Điện thoại Samsung Galaxy S21 Plus 5G 8GB/128GB Bạc,18990000,25990000,Samsung,VND,"<p>Màn hình 6.7 inch Full HD+ hiển thị hình ảnh sắc nét, màu sắc sống động</p><p>Bộ vi xử lý Exynos 2100 (5nm) cho tốc độ xử lý mạnh mẽ, nhanh chóng</p><p>Camera sau 12MP + 12MP + 64MP chụp chân dung, chụp đêm siêu nét</p><p>Camera trước 10MP lấy nét nhanh, chụp ảnh selfie rõ nét, đẹp tự nhiên</p><p>Camera quay video 8K chuyên nghiệp, quay phim siêu chống rung mượt mà</p><p>Cảm biến vân tay dưới màn hình mở khóa nhanh an toàn chỉ với một chạm</p><p>Dung lượng pin 4800mAh hỗ trợ sạc nhanh thoải mái sử dụng cả ngày</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-s21-plus-5g-8gb-128gb-bac.html
102346,102346,Điện thoại Samsung Galaxy S21 Ultra 5G 12GB/128GB Đen,23990000,30990000,Samsung,VND,"<p>Màn hình Infinity-O 6.8'' WQHD+ hiển thị hình ảnh sắc nét, sống động</p><p>Công Nghệ Dynamic AMOLED 2X truyền tải trọn vẹn 100% dải sắc màu</p><p>Màn hình 120Hz siêu mượt phản hồi cực nhanh, chuyển đổi mượt mà</p><p>Bộ vi xử lý Exynos 2100 (5nm) cho sức mạnh đột phá, tốc độ xử lý ấn tượng</p><p>Camera trước có độ phân giải vượt trội 40MP chụp selfie sắc nét tuyệt đẹp</p><p>Bộ camera sau chụp ảnh chuyên nghiệp, quay video 8K chất lượng, mượt mà</p><p>Pin dung lượng lớn 5000mAh, hỗ trợ sạc nhanh thoải mái sử dụng cả ngày</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-s21-ultra-5g-12gb-128gb-den.html
102351,102351,Điện thoại Samsung Galaxy S21 Ultra 5G 12GB/128GB Bạc,23990000,30990000,Samsung,VND,"<p>Màn hình Infinity-O 6.8'' WQHD+ hiển thị hình ảnh sắc nét, sống động</p><p>Công Nghệ Dynamic AMOLED 2X truyền tải trọn vẹn 100% dải sắc màu</p><p>Màn hình 120Hz siêu mượt phản hồi cực nhanh, chuyển đổi mượt mà</p><p>Bộ vi xử lý Exynos 2100 (5nm) cho sức mạnh đột phá, tốc độ xử lý ấn tượng</p><p>Camera trước có độ phân giải vượt trội 40MP chụp selfie sắc nét tuyệt đẹp</p><p>Bộ camera sau chụp ảnh chuyên nghiệp, quay video 8K chất lượng, mượt mà</p><p>Pin dung lượng lớn 5000mAh, hỗ trợ sạc nhanh thoải mái sử dụng cả ngày</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-s21-ultra-5g-12gb-128gb-bac.html
102356,102356,Điện thoại Nokia 5.4 Xanh,4590000,4590000,,,,https://www.nguyenkim.com/dien-thoai-nokia-5-4-xanh.html
102375,102375,Điện thoại Xiaomi Redmi 9 4GB/64GB Tím,2990000,3990000,Xiaomi,VND,"<p>Thiết kế mặt lưng nổi bật thay đổi màu theo từng góc độ ánh sáng</p><p>Màn hình 6.53 inch Full HD+ hiển thị hình ảnh chân thực, sắc nét</p><p>Chip Helio G80 8 nhân cho hiệu năng ổn định, tác vụ mượt mà</p><p>Bộ 4 camera 13MP+ 8MP+ 5MP+ 2MP chụp ảnh rõ nét, chân thực</p><p>Mở khóa vân tay và nhận diện khuôn mặt giúp mở khóa nhanh</p><p>Pin dung lượng khủng 5020mAh thoải mái sử dụng cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-4gb-64gb-tim.html
102380,102380,Điện thoại Xiaomi Redmi 9 4GB/64GB Xám,2990000,3990000,Xiaomi,VND,"<p>Thiết kế mặt lưng nổi bật thay đổi màu theo từng góc độ ánh sáng</p><p>Màn hình 6.53 inch Full HD+ hiển thị hình ảnh chân thực, sắc nét</p><p>Chip Helio G80 8 nhân cho hiệu năng ổn định, tác vụ mượt mà</p><p>Bộ 4 camera 13MP+ 8MP+ 5MP+ 2MP chụp ảnh rõ nét, chân thực</p><p>Mở khóa vân tay và nhận diện khuôn mặt giúp mở khóa nhanh</p><p>Pin dung lượng khủng 5020mAh thoải mái sử dụng cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-4gb-64gb-xam.html
102637,102637,Điện thoại OPPO A15s Đen,3690000,3990000,OPPO,VND,"<p>Màn hình 6.52 inch HD+ mở rộng không gian trải nghiệm hình ảnh</p><p>Chip MediaTek Helio P35, 4GB RAM cho hiệu năng ổn định, đa nhiệm tốt</p><p>Camera trước có độ phân giải 8MP chụp ảnh selfie rõ nét, đẹp tự nhiên</p><p>Camera sau 13MP + 2MP + 2MP chụp góc rộng, bắt trọn khoảnh khắc</p><p>Dung lượng pin 4230mAh thoải mái lướt web, xem Youtube,.. cả ngày </p><p>Cảm biến vân tay giúp mở khóa nhanh chóng chỉ với một chạm</p><p>Mặt lưng cong 3D mềm mại mang đến cảm giác cầm nắm thoải mái</p>",https://www.nguyenkim.com/dien-thoai-oppo-a15s-den.html
102639,102639,Điện thoại OPPO A15s Xanh,3690000,3990000,OPPO,VND,"<p>Màn hình 6.52 inch HD+ mở rộng không gian trải nghiệm hình ảnh</p><p>Chip MediaTek Helio P35, 4GB RAM cho hiệu năng ổn định, đa nhiệm tốt</p><p>Camera trước có độ phân giải 8MP chụp ảnh selfie rõ nét, đẹp tự nhiên</p><p>Camera sau 13MP + 2MP + 2MP chụp góc rộng, bắt trọn khoảnh khắc</p><p>Dung lượng pin 4230mAh thoải mái lướt web, xem Youtube,.. cả ngày </p><p>Cảm biến vân tay giúp mở khóa nhanh chóng chỉ với một chạm</p><p>Mặt lưng cong 3D mềm mại mang đến cảm giác cầm nắm thoải mái</p>",https://www.nguyenkim.com/dien-thoai-oppo-a15s-xanh.html
103185,103185,Điện thoại Nokia 6300 4G Xanh,1240000,1290000,Nokia,VND,"<p>Thiết kế nhỏ gọn, độ bền cao cho cảm giác cầm nắm chắc chắn</p><p>Điện thoại hỗ trợ kết nối 4G, thoải sức giải trí với Facebook, Youtube,..</p><p>Dễ dàng lưu lại bức ảnh cơ bản với camera sau hỗ trợ đèn Flash</p><p>Dung lượng pin lớn lên đến 1500mAh sử dụng liên tục nhiều ngày</p><p>Hỗ trợ phát sóng wifi chia sẻ kết nối internet đến nhiều thiết bị khác</p>",https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-xanh.html
103510,103510,Điện thoại Samsung Galaxy A02s 64GB Xanh,3350000,3590000,Samsung,VND,"<p>Thiết kế mặt lưng cong 3D cho cảm giác cầm nắm chắc chắn, thoải mái</p><p>Trải nghiệm hình ảnh chân thực trên màn hình Infinity-V HD+ 6.5 inch</p><p>Vi xử lý Snapdragon 450 8 nhân xử lý tác vụ nhanh, đa nhiệm liền mạch</p><p>Bộ 3 camera độ phân giải 13MP + 2MP + 2MP cho chất lượng hình ảnh rõ nét</p><p>Camera trước 5MP chụp ảnh Selfie đẹp tự nhiên, bắt trọn mọi khoảnh khắc</p><p>Pin khủng 5000mAh và sạc nhanh 15W cho trải nghiệm suốt cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a02s-64gb-xanh.html
103511,103511,Điện thoại Samsung Galaxy A02s 64GB Đen,3350000,3590000,Samsung,VND,"<p>Thiết kế mặt lưng cong 3D cho cảm giác cầm nắm chắc chắn, thoải mái</p><p>Trải nghiệm hình ảnh chân thực trên màn hình Infinity-V HD+ 6.5 inch</p><p>Vi xử lý Snapdragon 450 8 nhân xử lý tác vụ nhanh, đa nhiệm liền mạch</p><p>Bộ 3 camera độ phân giải 13MP + 2MP + 2MP cho chất lượng hình ảnh rõ nét</p><p>Camera trước 5MP chụp ảnh Selfie đẹp tự nhiên, bắt trọn mọi khoảnh khắc</p><p>Pin khủng 5000mAh và sạc nhanh 15W cho trải nghiệm suốt cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a02s-64gb-den.html
103515,103515,Điện thoại Samsung Galaxy A02s 64GB Trắng,3350000,3590000,Samsung,VND,"<p>Thiết kế mặt lưng cong 3D cho cảm giác cầm nắm chắc chắn, thoải mái</p><p>Trải nghiệm hình ảnh chân thực trên màn hình Infinity-V HD+ 6.5 inch</p><p>Vi xử lý Snapdragon 450 8 nhân xử lý tác vụ nhanh, đa nhiệm liền mạch</p><p>Bộ 3 camera độ phân giải 13MP + 2MP + 2MP cho chất lượng hình ảnh rõ nét</p><p>Camera trước 5MP chụp ảnh Selfie đẹp tự nhiên, bắt trọn mọi khoảnh khắc</p><p>Pin khủng 5000mAh và sạc nhanh 15W cho trải nghiệm suốt cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a02s-64gb-trang.html
